Date,Open,High,Low,Close,Adj Close,Volume
2014-07-09,75.870003,76.669998,75.599998,76.629997,72.689476,3337000
2014-07-10,75.650002,75.959999,74.750000,75.470001,71.589104,3318000
2014-07-11,75.540001,75.849998,75.260002,75.830002,71.930641,2759000
2014-07-14,76.440002,77.709999,76.040001,77.330002,73.353500,5585800
2014-07-15,77.989998,79.220001,77.860001,78.320000,74.292557,7508400
2014-07-16,78.650002,78.690002,77.949997,78.309998,74.283119,3623200
2014-07-17,77.309998,77.870003,76.250000,76.389999,72.461800,5467000
2014-07-18,76.750000,77.650002,76.449997,77.500000,73.514755,3485700
2014-07-21,77.110001,77.440002,76.589996,77.349998,73.372459,3101300
2014-07-22,77.519997,78.389999,77.349998,78.269997,74.245132,3467200
2014-07-23,78.160004,78.379997,77.190002,77.739998,73.742393,3525800
2014-07-24,77.930000,78.059998,76.919998,77.570000,73.581154,5149600
2014-07-25,75.629997,76.029999,75.220001,75.750000,71.854744,5870200
2014-07-28,75.699997,76.209999,75.519997,76.190002,72.272102,3209100
2014-07-29,76.309998,76.610001,75.650002,75.889999,71.987541,4017200
2014-07-30,76.070000,76.290001,75.449997,75.910004,72.006493,5521200
2014-07-31,76.300003,76.320000,73.809998,74.150002,70.337006,7393700
2014-08-01,73.839996,75.440002,73.639999,74.980003,71.124336,6029500
2014-08-04,75.389999,75.849998,75.080002,75.680000,71.788338,4924000
2014-08-05,75.309998,75.660004,74.809998,75.199997,71.333031,4639000
2014-08-06,74.849998,75.580002,74.690002,75.360001,71.484779,2782900
2014-08-07,75.540001,75.680000,73.820000,74.059998,70.251640,4708000
2014-08-08,74.000000,75.230003,73.750000,75.169998,71.304565,3614300
2014-08-11,75.540001,76.070000,74.989998,75.629997,71.740868,3546600
2014-08-12,75.360001,75.820000,74.930000,75.629997,71.740868,2752400
2014-08-13,75.849998,76.510002,75.589996,76.300003,72.376434,3389600
2014-08-14,76.599998,76.610001,75.660004,76.050003,72.139320,2411400
2014-08-15,76.410004,76.570000,74.980003,75.209999,71.342499,4351900
2014-08-18,75.690002,76.820000,75.690002,76.769997,72.822273,4030300
2014-08-19,76.750000,76.800003,76.089996,76.400002,72.471321,3562200
2014-08-20,75.970001,76.480003,75.900002,76.389999,72.461800,2608200
2014-08-21,76.510002,77.120003,76.290001,76.989998,73.030975,2690000
2014-08-22,76.750000,76.879997,76.150002,76.480003,72.547211,2500700
2014-08-25,77.110001,77.209999,76.389999,76.430000,72.499771,3386300
2014-08-26,76.790001,77.849998,76.540001,77.000000,73.040466,3849000
2014-08-27,77.019997,77.120003,76.500000,76.639999,72.698967,1980800
2014-08-28,76.089996,76.430000,75.660004,76.160004,72.243675,2991600
2014-08-29,76.300003,76.480003,75.730003,75.809998,71.911644,3231600
2014-09-02,75.930000,76.010002,75.440002,75.580002,71.693481,3613200
2014-09-03,76.099998,76.190002,75.730003,75.940002,72.034958,2870200
2014-09-04,76.029999,76.820000,76.000000,76.379997,72.452324,2680300
2014-09-05,76.190002,76.930000,75.860001,76.860001,72.907661,3487400
2014-09-08,76.589996,76.849998,75.900002,76.230003,72.310051,2845600
2014-09-09,76.260002,76.510002,75.690002,76.070000,72.158279,4144700
2014-09-10,76.089996,76.930000,75.879997,76.650002,72.708450,4188000
2014-09-11,76.320000,76.449997,75.410004,75.620003,71.731430,4673100
2014-09-12,75.680000,76.070000,74.930000,75.470001,71.589104,4239500
2014-09-15,75.190002,75.419998,74.779999,75.239998,71.370956,4046800
2014-09-16,75.650002,76.800003,74.940002,76.589996,72.651520,4870400
2014-09-17,76.879997,76.900002,75.470001,76.220001,72.300583,5549400
2014-09-18,76.639999,77.809998,76.230003,77.800003,73.799309,5782900
2014-09-19,77.940002,78.370003,77.239998,77.279999,73.306061,8492600
2014-09-22,77.260002,77.360001,76.080002,76.160004,72.243675,3432900
2014-09-23,75.980003,76.250000,75.500000,75.510002,71.627083,3908100
2014-09-24,75.699997,77.050003,75.550003,77.050003,73.087906,3618900
2014-09-25,76.540001,76.639999,74.720001,74.720001,70.877708,5006100
2014-09-26,74.750000,75.169998,74.500000,75.059998,71.200211,3767500
2014-09-29,74.150002,74.889999,73.790001,74.519997,70.687965,3905900
2014-09-30,74.470001,75.309998,73.919998,73.919998,70.118828,9347500
2014-10-01,73.820000,74.180000,73.070000,73.320000,69.549690,6619400
2014-10-02,72.870003,73.730003,72.589996,73.419998,69.644554,5607000
2014-10-03,74.050003,74.629997,73.900002,74.330002,70.507751,5338000
2014-10-06,74.620003,74.779999,74.389999,74.510002,70.678490,4783400
2014-10-07,74.099998,74.320000,72.940002,72.940002,69.291527,5842000
2014-10-08,72.750000,74.070000,72.480003,74.059998,70.355492,4116100
2014-10-09,73.980003,73.989998,71.809998,71.830002,68.237030,5790800
2014-10-10,71.800003,72.300003,70.500000,70.500000,66.973557,5981300
2014-10-13,70.589996,71.209999,69.639999,69.779999,66.289597,6039500
2014-10-14,70.040001,71.669998,70.000000,71.000000,67.448570,8181000
2014-10-15,69.959999,71.730003,69.660004,71.300003,67.733559,11596100
2014-10-16,70.080002,71.489998,69.849998,70.860001,67.315544,9418000
2014-10-17,71.699997,72.160004,70.860001,71.559998,67.980553,5888500
2014-10-20,71.209999,72.059998,71.139999,72.040001,68.436554,3281600
2014-10-21,72.870003,74.279999,72.550003,74.160004,70.450516,4556400
2014-10-22,74.110001,74.360001,73.180000,73.220001,69.557526,4155400
2014-10-23,74.099998,74.660004,73.769997,74.089996,70.384003,3604100
2014-10-24,73.839996,74.080002,73.389999,74.000000,70.298492,3374400
2014-10-27,74.000000,74.529999,73.760002,74.110001,70.402992,3402600
2014-10-28,74.540001,76.010002,74.470001,76.000000,72.198471,4992800
2014-10-29,76.190002,76.970001,75.580002,75.989998,72.188957,6213500
2014-10-30,78.349998,83.220001,78.300003,83.129997,78.971832,16292400
2014-10-31,83.209999,84.830002,83.199997,83.750000,79.560806,11664600
2014-11-03,83.820000,84.349998,83.820000,84.129997,79.921806,6661300
2014-11-04,83.860001,84.209999,82.699997,83.989998,79.788834,5977100
2014-11-05,84.500000,86.400002,84.379997,85.989998,81.688759,7999000
2014-11-06,86.000000,86.379997,85.489998,85.750000,81.460777,5147900
2014-11-07,85.940002,85.940002,84.589996,84.800003,80.558266,4926000
2014-11-10,84.720001,85.110001,84.209999,84.849998,80.605789,4526100
2014-11-11,84.980003,85.120003,84.250000,84.589996,80.358772,2679900
2014-11-12,83.760002,84.680000,83.330002,84.349998,80.130768,3121300
2014-11-13,84.540001,84.739998,83.750000,84.199997,79.988304,3096500
2014-11-14,84.320000,84.339996,83.639999,84.050003,79.845810,2224200
2014-11-17,83.800003,84.260002,83.169998,83.199997,79.038307,3368500
2014-11-18,83.250000,84.239998,83.180000,83.900002,79.703308,3142700
2014-11-19,83.699997,84.489998,83.410004,84.279999,80.064293,2501100
2014-11-20,83.500000,84.849998,83.290001,84.599998,80.368301,3452200
2014-11-21,85.739998,85.879997,84.209999,84.720001,80.482277,4969500
2014-11-24,84.820000,85.190002,84.650002,84.989998,80.738785,5150400
2014-11-25,85.099998,86.739998,85.080002,86.339996,82.021233,5623400
2014-11-26,86.260002,86.900002,85.959999,86.559998,82.230240,3327600
2014-11-28,87.000000,87.889999,86.680000,87.290001,82.923737,2452800
2014-12-01,86.559998,88.160004,86.349998,87.459999,83.085236,4989800
2014-12-02,87.910004,87.949997,86.540001,87.690002,83.303741,5458300
2014-12-03,88.209999,89.239998,87.680000,88.320000,83.902214,6085400
2014-12-04,88.379997,89.440002,88.139999,88.769997,84.329704,3527900
2014-12-05,89.870003,89.870003,88.849998,89.080002,84.624199,3739900
2014-12-08,89.040001,89.559998,87.879997,88.040001,83.636215,4473300
2014-12-09,86.570000,88.050003,86.400002,87.839996,83.446236,3732400
2014-12-10,87.529999,88.029999,86.209999,86.330002,82.011757,3277400
2014-12-11,86.760002,88.180000,86.750000,87.690002,83.303741,4078500
2014-12-12,86.570000,87.320000,84.110001,84.129997,79.921806,6644500
2014-12-15,85.139999,85.290001,83.540001,84.610001,80.377800,4921600
2014-12-16,83.720001,84.970001,82.050003,82.639999,78.506348,6970300
2014-12-17,82.790001,84.870003,82.400002,84.730003,80.491783,6443700
2014-12-18,86.120003,86.919998,85.400002,86.919998,82.572235,6442100
2014-12-19,86.980003,87.290001,86.139999,86.440002,82.116264,6262000
2014-12-22,86.750000,86.970001,86.209999,86.830002,82.486740,2561600
2014-12-23,87.459999,87.849998,86.750000,87.629997,83.246719,2749700
2014-12-24,87.699997,88.300003,87.529999,87.769997,83.379723,1219500
2014-12-26,87.900002,88.070000,87.519997,87.769997,83.379723,1508400
2014-12-29,87.639999,88.489998,87.500000,87.680000,83.294228,2376100
2014-12-30,87.349998,87.750000,86.510002,86.970001,82.619751,2493300
2014-12-31,87.180000,87.540001,86.160004,86.160004,81.850258,2811100
2015-01-02,86.680000,87.360001,84.919998,85.680000,81.394264,4505800
2015-01-05,85.290001,85.349998,83.050003,83.269997,79.104813,6441400
2015-01-06,83.660004,83.779999,81.800003,83.089996,78.933830,7690000
2015-01-07,84.099998,84.279999,83.070000,84.220001,80.161659,5846800
2015-01-08,85.190002,85.620003,85.029999,85.529999,81.408531,5174200
2015-01-09,85.970001,86.000000,84.400002,84.440002,80.371056,4582200
2015-01-12,84.410004,84.849998,82.910004,83.360001,79.343094,4030100
2015-01-13,84.089996,85.239998,82.739998,83.550003,79.523949,4222100
2015-01-14,82.000000,83.480003,81.839996,83.459999,79.438278,5084300
2015-01-15,83.800003,84.129997,82.180000,82.250000,78.286606,4331500
2015-01-16,82.050003,83.860001,81.830002,83.800003,79.761871,4763700
2015-01-20,84.389999,84.889999,83.190002,84.260002,80.199738,3540600
2015-01-21,83.779999,84.349998,83.300003,83.720001,79.685753,3598400
2015-01-22,83.360001,84.529999,82.500000,84.379997,80.313950,4796200
2015-01-23,84.279999,84.830002,83.800003,84.389999,80.323456,5012200
2015-01-26,84.300003,84.699997,82.870003,83.599998,79.571533,5440400
2015-01-27,82.610001,82.809998,80.959999,81.769997,77.829712,5486000
2015-01-28,83.330002,83.550003,80.669998,80.739998,76.849358,5070200
2015-01-29,80.300003,81.550003,79.820000,81.379997,77.458519,6277200
2015-01-30,84.029999,84.800003,81.489998,82.029999,78.077179,13332400
2015-02-02,81.709999,83.230003,80.580002,82.980003,78.981422,10576500
2015-02-03,83.279999,83.879997,82.440002,83.809998,79.771423,8490400
2015-02-04,83.919998,84.970001,83.519997,84.180000,80.123589,4923200
2015-02-05,84.580002,85.910004,84.000000,85.820000,81.684555,5426000
2015-02-06,85.620003,85.769997,83.959999,84.160004,80.104553,5540900
2015-02-09,83.970001,84.830002,83.610001,84.589996,80.513809,3951100
2015-02-10,85.169998,85.180000,83.889999,84.230003,80.171181,4441800
2015-02-11,84.230003,84.790001,83.940002,84.459999,80.390099,4051300
2015-02-12,85.430000,87.980003,85.309998,87.519997,83.302635,7053500
2015-02-13,87.830002,87.989998,86.620003,87.139999,82.940964,5510900
2015-02-17,87.930000,88.169998,87.239998,87.519997,83.302635,5083400
2015-02-18,87.519997,87.839996,86.849998,87.730003,83.502518,2974300
2015-02-19,87.639999,89.430000,87.580002,89.199997,84.901688,5271700
2015-02-20,89.019997,90.940002,88.879997,90.790001,86.415085,6276500
2015-02-23,90.919998,91.139999,89.940002,91.120003,86.729149,4316300
2015-02-24,90.550003,91.650002,90.239998,91.320000,86.919510,5547500
2015-02-25,92.050003,92.760002,91.389999,92.669998,88.204483,6144400
2015-02-26,92.889999,93.000000,91.059998,91.260002,86.862411,5666700
2015-02-27,91.010002,91.680000,89.970001,90.129997,85.786858,4675300
2015-03-02,89.559998,92.160004,89.500000,92.019997,87.585785,5568300
2015-03-03,91.900002,91.940002,90.519997,90.970001,86.586411,3444400
2015-03-04,90.639999,91.889999,90.129997,91.709999,87.290733,4733900
2015-03-05,92.000000,92.949997,91.449997,92.809998,88.337738,4651300
2015-03-06,92.510002,92.529999,90.669998,90.790001,86.415085,4963200
2015-03-09,90.519997,91.440002,90.070000,91.120003,86.729149,4144800
2015-03-10,90.180000,90.389999,88.839996,88.839996,84.559013,5050200
2015-03-11,87.589996,88.169998,86.849998,86.970001,82.779152,9452300
2015-03-12,87.730003,89.510002,87.680000,89.250000,84.949280,7035500
2015-03-13,89.250000,89.250000,87.349998,87.750000,83.521568,4609700
2015-03-16,88.500000,88.930000,87.930000,88.709999,84.435295,3843900
2015-03-17,88.260002,88.559998,87.750000,87.970001,83.730972,2880800
2015-03-18,87.720001,89.260002,87.220001,88.879997,84.597099,5437300
2015-03-19,88.849998,89.669998,88.639999,89.019997,84.730362,3172500
2015-03-20,89.570000,90.360001,89.379997,89.820000,85.491798,4372000
2015-03-23,89.940002,90.650002,89.320000,89.330002,85.025429,3395200
2015-03-24,89.400002,89.940002,89.040001,89.489998,85.177696,4050500
2015-03-25,89.570000,89.620003,87.370003,87.370003,83.159897,3813600
2015-03-26,86.709999,88.300003,86.559998,87.930000,83.692871,4141800
2015-03-27,87.900002,88.320000,86.870003,87.250000,83.045647,4927400
2015-03-30,87.639999,88.290001,87.480003,87.669998,83.445389,3451100
2015-03-31,87.330002,88.260002,86.389999,86.389999,82.227089,5985500
2015-04-01,86.730003,86.739998,85.370003,86.739998,82.560219,4736900
2015-04-02,86.919998,87.870003,86.669998,87.029999,82.836243,4628400
2015-04-06,86.349998,87.660004,86.220001,87.339996,83.131302,5853800
2015-04-07,87.459999,88.510002,87.269997,87.919998,83.836945,4091200
2015-04-08,88.400002,89.690002,88.279999,89.320000,85.171936,3659900
2015-04-09,89.099998,89.699997,88.139999,89.059998,84.924004,3482100
2015-04-10,89.480003,89.480003,88.320000,88.570000,84.456772,2575300
2015-04-13,88.629997,89.430000,88.250000,88.250000,84.151627,3526000
2015-04-14,88.010002,89.470001,88.010002,89.120003,84.981224,3453500
2015-04-15,89.150002,89.570000,88.660004,89.250000,85.105202,2683600
2015-04-16,88.949997,89.180000,88.589996,88.720001,84.599792,2952100
2015-04-17,87.989998,88.309998,86.589996,86.930000,82.892929,4352800
2015-04-20,87.220001,87.889999,87.010002,87.330002,83.274361,2681000
2015-04-21,87.500000,88.180000,87.269997,87.769997,83.693909,3148200
2015-04-22,88.480003,92.430000,88.480003,91.199997,86.964645,12232000
2015-04-23,91.199997,91.400002,90.180000,90.879997,86.659492,4322300
2015-04-24,90.720001,91.160004,90.209999,90.720001,86.506912,3519200
2015-04-27,90.930000,91.269997,89.690002,89.750000,85.581970,4854300
2015-04-28,89.650002,90.440002,89.309998,90.230003,86.039673,4786300
2015-04-29,91.129997,93.589996,89.809998,90.250000,86.058754,9364700
2015-04-30,90.250000,91.389999,89.660004,90.209999,86.020569,7470700
2015-05-01,90.360001,91.309998,90.260002,91.250000,87.012306,4663100
2015-05-04,91.489998,91.989998,90.809998,91.180000,86.945564,4596900
2015-05-05,91.139999,91.919998,90.559998,90.779999,86.564148,3707000
2015-05-06,91.050003,91.449997,89.959999,90.570000,86.363892,3495800
2015-05-07,90.709999,92.160004,90.349998,92.050003,87.775154,4369800
2015-05-08,92.839996,94.330002,92.639999,93.510002,89.167351,9933400
2015-05-11,93.480003,93.919998,92.500000,92.519997,88.223320,4731400
2015-05-12,91.889999,92.730003,91.580002,92.389999,88.099373,5191800
2015-05-13,92.750000,92.980003,92.019997,92.519997,88.223320,3443200
2015-05-14,93.099998,93.900002,92.800003,93.839996,89.482040,3467200
2015-05-15,93.839996,94.500000,93.029999,93.220001,88.890816,3403800
2015-05-18,92.900002,93.160004,91.830002,93.080002,88.757332,4281200
2015-05-19,93.610001,94.070000,93.150002,93.800003,89.443878,3279700
2015-05-20,94.099998,94.099998,92.809998,93.239998,88.909882,2701100
2015-05-21,93.089996,93.349998,92.730003,92.900002,88.585670,2891000
2015-05-22,92.949997,93.290001,92.650002,92.690002,88.385437,2448200
2015-05-26,92.599998,92.639999,91.550003,91.889999,87.622581,2965400
2015-05-27,92.110001,92.779999,91.889999,92.589996,88.290062,2597800
2015-05-28,92.599998,92.959999,92.110001,92.820000,88.509399,1777700
2015-05-29,92.809998,92.919998,92.150002,92.260002,87.975403,3561400
2015-06-01,92.400002,92.940002,91.610001,92.559998,88.261467,2635400
2015-06-02,92.139999,93.519997,91.440002,93.169998,88.843147,2795500
2015-06-03,93.300003,94.059998,92.900002,93.500000,89.157829,3638000
2015-06-04,92.949997,93.660004,92.320000,92.570000,88.271004,3320300
2015-06-05,92.440002,92.839996,91.699997,92.620003,88.318687,2655000
2015-06-08,92.389999,92.610001,91.769997,91.900002,87.632111,2561500
2015-06-09,91.730003,92.309998,91.300003,92.089996,87.813309,2375100
2015-06-10,92.500000,94.360001,92.400002,94.169998,89.796692,3727600
2015-06-11,94.349998,95.129997,93.980003,94.500000,90.111359,3403600
2015-06-12,94.050003,94.269997,93.209999,93.769997,89.415260,2777500
2015-06-15,92.930000,93.540001,92.150002,93.300003,88.967117,3229000
2015-06-16,93.330002,94.419998,93.080002,94.150002,89.777618,2446100
2015-06-17,94.349998,94.970001,93.900002,94.449997,90.063705,2962100
2015-06-18,94.570000,96.309998,94.540001,96.050003,91.589394,4208000
2015-06-19,95.820000,95.959999,94.720001,94.809998,90.406982,5011200
2015-06-22,95.589996,96.129997,95.260002,95.419998,90.988670,3290100
2015-06-23,95.669998,95.980003,95.349998,95.699997,91.255653,4195400
2015-06-24,95.379997,96.150002,95.290001,95.510002,91.074471,3682500
2015-06-25,95.870003,95.870003,94.279999,94.459999,90.073250,3214900
2015-06-26,94.800003,94.830002,93.900002,94.510002,90.120926,3201100
2015-06-29,93.680000,94.120003,92.410004,92.519997,88.223320,4426500
2015-06-30,93.199997,94.040001,92.739998,93.480003,89.138756,4750400
2015-07-01,94.470001,94.949997,94.000000,94.500000,90.111359,3737000
2015-07-02,94.489998,94.760002,93.900002,94.239998,89.863464,3034700
2015-07-06,93.400002,94.680000,93.230003,94.519997,90.130447,3042000
2015-07-07,94.540001,94.540001,92.290001,93.889999,89.681534,4859200
2015-07-08,92.970001,93.269997,92.129997,92.489998,88.344269,4367200
2015-07-09,93.730003,94.139999,92.989998,93.040001,88.869621,2986000
2015-07-10,94.449997,95.000000,94.080002,94.620003,90.378792,2721800
2015-07-13,95.370003,95.699997,95.110001,95.500000,91.219353,3454400
2015-07-14,95.699997,95.900002,95.150002,95.269997,90.999657,3148400
2015-07-15,95.510002,95.599998,94.650002,95.250000,90.980537,3969400
2015-07-16,95.750000,95.970001,95.459999,95.820000,91.524994,3100400
2015-07-17,95.559998,96.260002,94.459999,96.080002,91.773354,2726300
2015-07-20,96.559998,97.760002,96.410004,97.260002,92.900467,4621700
2015-07-21,97.199997,97.400002,96.320000,96.709999,92.375114,3836200
2015-07-22,96.300003,97.360001,96.150002,96.879997,92.537476,3809900
2015-07-23,96.900002,96.970001,94.870003,95.160004,90.894600,4896900
2015-07-24,97.300003,97.489998,95.519997,95.830002,91.534554,6798800
2015-07-27,95.470001,95.830002,94.300003,94.389999,90.159096,4538900
2015-07-28,95.070000,95.470001,94.709999,95.160004,90.894600,6528700
2015-07-29,94.400002,97.949997,93.000000,96.730003,92.394203,11420600
2015-07-30,96.639999,98.820000,96.110001,98.410004,93.998917,4407300
2015-07-31,98.650002,98.779999,97.269997,97.400002,93.034172,3956700
2015-08-03,97.739998,97.879997,96.309998,97.440002,93.072388,2989800
2015-08-04,97.449997,98.300003,97.139999,97.300003,92.938652,2976200
2015-08-05,98.080002,98.730003,97.790001,98.269997,93.865173,3306100
2015-08-06,98.559998,98.610001,96.919998,97.160004,92.804962,4109900
2015-08-07,97.089996,97.790001,96.559998,97.769997,93.387581,3114900
2015-08-10,98.370003,99.180000,97.800003,98.080002,93.683716,3445500
2015-08-11,97.199997,97.769997,96.699997,97.199997,92.843147,4178100
2015-08-12,96.559998,97.339996,95.269997,97.040001,92.690308,3924200
2015-08-13,97.290001,97.900002,96.580002,97.230003,92.871796,2440200
2015-08-14,97.230003,98.070000,96.860001,97.889999,93.502220,1849200
2015-08-17,97.559998,97.949997,96.800003,97.860001,93.473564,2423900
2015-08-18,97.680000,98.110001,97.500000,97.599998,93.225197,2215000
2015-08-19,97.150002,97.480003,96.169998,96.599998,92.270035,3737000
2015-08-20,95.970001,96.120003,94.519997,94.559998,90.321465,4884000
2015-08-21,93.529999,93.930000,90.639999,90.680000,86.615417,7992200
2015-08-24,85.500000,90.550003,74.610001,87.830002,83.893143,11374700
2015-08-25,90.830002,90.889999,86.660004,86.820000,82.928413,6600600
2015-08-26,88.910004,91.870003,87.949997,91.709999,87.599205,6591600
2015-08-27,93.150002,94.209999,92.050003,94.050003,89.834328,5435400
2015-08-28,93.690002,94.169998,93.059998,94.080002,89.863007,3136600
2015-08-31,93.419998,93.639999,92.000000,92.370003,88.229652,4963100
2015-09-01,90.059998,91.040001,88.540001,89.050003,85.058464,6341900
2015-09-02,90.160004,90.570000,88.989998,90.430000,86.376602,5175400
2015-09-03,90.989998,92.349998,90.940002,91.650002,87.541924,3617900
2015-09-04,90.750000,90.930000,89.889999,90.529999,86.472122,3595400
2015-09-08,92.209999,93.129997,91.580002,92.900002,88.735863,4176300
2015-09-09,91.199997,93.550003,89.769997,89.970001,85.937210,8118200
2015-09-10,89.800003,90.690002,89.550003,89.680000,85.660217,7370000
2015-09-11,89.510002,91.419998,89.459999,91.349998,87.255348,4572400
2015-09-14,91.279999,91.449997,90.550003,90.940002,86.863739,3740400
2015-09-15,91.279999,92.599998,90.180000,92.110001,87.981293,4670200
2015-09-16,92.320000,92.769997,91.870003,92.730003,88.573494,4128600
2015-09-17,92.650002,94.839996,92.629997,93.209999,89.031998,4627000
2015-09-18,92.050003,93.320000,91.839996,92.150002,88.019516,8342900
2015-09-21,92.870003,94.070000,92.589996,93.050003,88.879166,3998800
2015-09-22,91.730003,92.309998,91.410004,92.070000,87.943092,3457100
2015-09-23,91.910004,92.739998,91.809998,92.139999,88.009949,2557000
2015-09-24,91.410004,91.570000,90.110001,91.120003,87.035675,3513900
2015-09-25,92.089996,92.099998,90.699997,91.300003,87.207611,3880800
2015-09-28,90.970001,91.099998,88.150002,88.349998,84.389839,4966800
2015-09-29,88.669998,89.550003,88.019997,88.760002,84.781456,4501200
2015-09-30,90.199997,90.290001,88.949997,90.120003,86.080513,4550800
2015-10-01,90.570000,90.879997,89.400002,90.730003,86.663155,4496000
2015-10-02,89.269997,92.120003,88.919998,92.070000,87.943092,3543600
2015-10-05,92.790001,94.370003,92.550003,94.330002,90.101776,3837600
2015-10-06,94.000000,94.849998,93.769997,93.919998,89.710167,3641700
2015-10-07,94.510002,95.269997,94.199997,95.180000,91.068832,3754300
2015-10-08,94.699997,96.000000,94.650002,95.870003,91.729057,2970500
2015-10-09,95.629997,96.190002,95.110001,95.820000,91.681190,4733200
2015-10-12,95.830002,96.820000,95.820000,96.639999,92.465775,2577900
2015-10-13,96.320000,96.669998,95.879997,95.930000,91.786438,2415100
2015-10-14,95.709999,96.190002,94.790001,95.029999,90.925301,2832500
2015-10-15,95.959999,97.160004,95.519997,97.160004,92.963341,2896900
2015-10-16,97.370003,97.690002,96.660004,97.639999,93.422592,3388300
2015-10-19,97.209999,97.989998,97.010002,97.739998,93.518250,4024100
2015-10-20,97.480003,97.830002,97.070000,97.669998,93.451294,2451600
2015-10-21,98.110001,98.360001,96.480003,96.599998,92.427498,2899600
2015-10-22,97.440002,98.739998,97.160004,98.019997,93.786171,4033400
2015-10-23,99.250000,99.860001,98.180000,99.790001,95.479706,5240400
2015-10-26,98.500000,99.930000,98.500000,99.629997,95.326637,3652000
2015-10-27,99.349998,99.470001,97.839996,98.430000,94.178452,3789300
2015-10-28,98.730003,100.129997,98.360001,100.089996,95.766747,4583800
2015-10-29,99.879997,101.650002,99.000000,100.589996,96.245163,4940600
2015-10-30,100.769997,101.000000,98.720001,98.989998,94.714241,5539000
2015-11-02,98.900002,99.669998,98.690002,99.379997,95.087418,5480700
2015-11-03,99.449997,100.550003,99.010002,100.120003,95.795456,4497500
2015-11-04,100.099998,100.690002,99.510002,100.519997,96.178169,3292200
2015-11-05,100.000000,101.199997,99.809998,100.690002,96.340836,3032300
2015-11-06,100.800003,101.510002,100.269997,101.500000,97.115837,4333200
2015-11-09,101.040001,101.169998,99.800003,100.470001,96.130325,3722700
2015-11-10,99.970001,100.769997,99.820000,100.650002,96.302567,2991700
2015-11-11,101.290001,101.760002,100.760002,100.879997,96.522621,4663300
2015-11-12,100.809998,100.809998,98.260002,98.279999,94.034920,5274800
2015-11-13,98.089996,98.500000,96.690002,96.860001,92.676254,4363900
2015-11-16,96.570000,98.360001,96.500000,98.300003,94.054062,3979900
2015-11-17,98.559998,99.019997,97.809998,98.070000,93.834000,3767500
2015-11-18,98.430000,99.220001,98.129997,99.160004,94.876907,4502400
2015-11-19,99.010002,99.260002,98.349998,98.930000,94.656830,3620800
2015-11-20,99.419998,100.150002,99.269997,99.500000,95.202240,3319700
2015-11-23,99.959999,99.959999,99.059998,99.370003,95.077850,2115900
2015-11-24,98.730003,98.919998,97.559998,98.500000,94.245438,2588400
2015-11-25,98.540001,98.839996,98.059998,98.160004,93.920120,2196200
2015-11-27,98.279999,98.949997,98.269997,98.669998,94.408081,1502600
2015-11-30,98.800003,98.889999,97.919998,97.919998,93.690491,3847500
2015-12-01,98.209999,98.669998,97.169998,97.930000,93.700066,4891600
2015-12-02,97.739998,98.000000,96.910004,97.099998,92.905899,3584400
2015-12-03,97.330002,97.949997,95.699997,95.959999,91.815140,3479200
2015-12-04,96.430000,98.699997,96.239998,98.699997,94.436783,3868100
2015-12-07,98.300003,98.690002,97.430000,97.820000,93.594803,2855600
2015-12-08,97.180000,98.570000,96.760002,98.180000,93.939232,3664000
2015-12-09,98.610001,99.930000,97.489998,97.820000,93.594803,5111300
2015-12-10,98.120003,98.660004,97.449997,97.610001,93.393883,2907900
2015-12-11,97.610001,97.610001,94.500000,94.830002,90.733948,4558700
2015-12-14,95.080002,96.309998,94.699997,96.300003,92.140450,3930200
2015-12-15,97.400002,98.860001,97.279999,98.430000,94.178452,4579900
2015-12-16,99.650002,100.290001,98.889999,100.040001,95.718910,4493600
2015-12-17,100.540001,100.800003,99.260002,99.330002,95.039589,4581200
2015-12-18,98.639999,98.930000,96.209999,96.290001,92.130882,6039600
2015-12-21,96.910004,97.739998,96.230003,97.040001,92.848473,2748400
2015-12-22,97.510002,97.790001,96.779999,97.540001,93.326889,3341900
2015-12-23,97.940002,98.879997,97.709999,98.730003,94.465508,2054200
2015-12-24,98.779999,99.110001,98.309998,98.589996,94.331528,932700
2015-12-28,98.150002,98.620003,97.860001,98.529999,94.274139,1673400
2015-12-29,99.230003,99.989998,99.230003,99.720001,95.412720,2362300
2015-12-30,99.669998,99.970001,98.730003,98.870003,94.599442,1856700
2015-12-31,98.250000,98.860001,97.360001,97.360001,93.154671,3219200
2016-01-04,95.370003,95.589996,93.720001,94.809998,90.714828,6378700
2016-01-05,95.379997,95.830002,94.410004,94.989998,90.887039,4352500
2016-01-06,93.489998,94.389999,92.980003,93.349998,89.496895,4370000
2016-01-07,91.559998,92.370003,90.680000,91.639999,87.857460,6600000
2016-01-08,91.970001,92.239998,89.720001,89.889999,86.179710,5912100
2016-01-11,90.250000,91.099998,89.290001,90.580002,86.841240,5845600
2016-01-12,91.610001,91.870003,90.120003,91.440002,87.665710,4441800
2016-01-13,92.070000,92.150002,88.750000,89.190002,85.508606,4895000
2016-01-14,89.400002,91.690002,89.160004,90.709999,86.965843,6235800
2016-01-15,88.089996,89.279999,87.820000,88.709999,85.048416,6459800
2016-01-19,89.559998,89.739998,85.489998,86.220001,82.661171,10175200
2016-01-20,84.709999,85.959999,83.519997,85.129997,81.616173,11672100
2016-01-21,85.230003,87.529999,84.559998,86.120003,82.565323,5989700
